Channel,Num Spikes,Spike Freq (Hz),Mean Amp (µV),Median Amp (µV),CV of ISI,Num Bursts,Avg Spikes/Burst,% Spikes in Bursts,Degree Centrality,Betweenness Centrality,Clustering Coeff,Eigenvector Centrality,Community ID,z_score,P_coeff,Node Role
Ch 57,736,0.6133844256401062,-0.5102310180664062,-9.75,0.9530508518218994,2,3.0,0.8152173913043478,,,,,,,,Inactive
Ch 67,776,0.6467205286026001,0.222190722823143,9.75,0.946466863155365,2,3.0,0.7731958762886598,,,,,,,,Inactive
Ch 77,821,0.6842236518859863,2.192180633544922,16.0,1.0480372905731201,2,3.0,0.730816077953715,,,,,,,,Inactive
Ch 87,703,0.5858821272850037,-3.5894453525543213,-16.079999923706055,0.9677942395210266,1,3.0,0.42674253200568996,,,,,,,,Inactive
Ch 28,961,0.8009000420570374,5.852758407592773,15.25,1.0529401302337646,9,3.111111111111111,2.91363163371488,,,,,,,,Inactive
Ch 38,880,0.7333944439888,6.158409595489502,15.65999984741211,0.9964506030082703,2,3.0,0.6818181818181818,,,,,,,,Inactive
Ch 48,1285,1.070922613143921,12.424732208251953,16.0,0.9977064728736877,15,3.2666666666666666,3.813229571984436,,,,,,,,Inactive
Ch 58,837,0.6975581049919128,-4.3979692459106445,-9.90999984741211,1.0475386381149292,2,3.0,0.7168458781362007,,,,,,,,Inactive
Ch 68,884,0.7367280721664429,-4.949287414550781,-9.90999984741211,0.9702231287956238,2,3.0,0.6787330316742082,,,,,,,,Inactive
Ch 78,737,0.6142178177833557,0.6434192657470703,9.75,1.0109928846359253,3,3.0,1.2211668928086838,,,,,,,,Inactive
