Channel,Num Spikes,Spike Freq (Hz),Mean Amp (µV),Median Amp (µV),CV of ISI,Num Bursts,Avg Spikes/Burst,% Spikes in Bursts,Degree Centrality,Betweenness Centrality,Clustering Coeff,Eigenvector Centrality,Community ID,z_score,P_coeff,Node Role
Ch 23,451,0.7516667246818542,0.4649888575077057,0.5799999833106995,1.208128571510315,1,3.0,0.6651884700665188,2.0,0.024349667271627348,0.3047474709094402,0.13617070207434132,3,-0.3431678850393079,0.7491521770315894,Connector
Ch 33,404,0.6733334064483643,0.4003217816352844,1.8350000381469727,1.2399975061416626,1,3.0,0.7425742574257426,2.0,0.013611615245009076,0.3048671368603446,0.13544740910655043,1,-1.2031889456326945,0.7426521424802293,Connector
Ch 43,337,0.56166672706604,0.13646884262561798,0.33000001311302185,1.0373797416687012,1,3.0,0.8902077151335311,1.9655172413793103,0.0,0.29542968945707737,0.12599711248356382,1,-1.1990162663536261,0.7458890600501988,Connector
Ch 53,316,0.5266667008399963,1.3119301795959473,2.9149999618530273,1.0115960836410522,1,3.0,0.949367088607595,1.9655172413793103,0.0,0.2985823066151787,0.1275434822966039,2,-1.4085472240727,0.749569271915765,Connector
Ch 63,285,0.4750000536441803,-0.0340350978076458,1.5,0.9552656412124634,2,3.0,2.1052631578947367,1.9827586206896552,0.0,0.30432731967024484,0.1275154907288507,1,1.1208597874460107,0.7489798506877463,Connector
Ch 73,335,0.5583333969116211,1.2444180250167847,2.75,1.013471007347107,0,,0.0,2.0,0.0,0.3004721961668246,0.12613242173637515,2,-0.042550339056470675,0.7465854181910946,Connector
Ch 83,297,0.49500006437301636,0.5022221803665161,0.75,1.0442280769348145,1,3.0,1.0101010101010102,1.9655172413793103,0.0,0.3114084690738308,0.14658767954596727,0,-1.2412922096457608,0.7442044497851197,Connector
Ch 14,401,0.6683334112167358,-0.7682294845581055,-0.5,1.3159343004226685,2,3.0,1.4962593516209477,2.0,0.012401693889897158,0.3138278863068867,0.1410134184551586,1,-0.056606269546569325,0.7459083042202921,Connector
Ch 24,444,0.7400000691413879,1.0037611722946167,1.9600000381469727,1.3315585851669312,3,3.3333333333333335,2.2522522522522523,1.9827586206896552,0.020266182698124625,0.31441961621050674,0.1461546111698203,0,-0.5214146756945417,0.744781678380009,Connector
Ch 34,327,0.5450000762939453,1.0429050922393799,1.0800000429153442,1.1302093267440796,2,3.5,2.1406727828746175,1.9482758620689655,0.0,0.3095789278404098,0.13499191611373448,0,1.1433228341866701,0.7475451504341584,Connector
